row_id,speaker_id,sentence_id,repetition_index,token_index,phoneme_label,wav_path,onset,offset,start_frame,stop_frame
159,AB,FRcorp11,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp11.wav,0.83,0.98,41,49
160,AB,FRcorp11,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp11.wav,0.98,1.22,49,61
161,AB,FRcorp11,1,5,p,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp11.wav,1.50438,1.54648,75,78
162,AB,FRcorp11,1,6,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp11.wav,1.54648,1.71,77,86
163,AB,FRcorp11,1,7,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp11.wav,1.71,1.95,85,98
164,AB,FRcorp11,1,8,ø,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp11.wav,1.95,2.14057,97,108
165,AB,FRcorp11,1,10,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp11.wav,2.51,2.56,125,128
166,AB,FRcorp11,1,11,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp11.wav,2.56,2.63,128,132
167,AB,FRcorp11,1,12,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp11.wav,2.63,2.69,131,135
168,AB,FRcorp11,1,13,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp11.wav,2.69,2.83,134,142
169,AB,FRcorp11,1,14,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp11.wav,2.83,3.0,141,150
170,AB,FRcorp11,1,15,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp11.wav,3.0,3.05,150,153
171,AB,FRcorp11,1,16,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp11.wav,3.05,3.23,152,162
172,AB,FRcorp12,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp12.wav,0.65,0.78,32,39
173,AB,FRcorp12,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp12.wav,0.78,1.01,39,51
174,AB,FRcorp12,1,5,ɡ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp12.wav,1.08199,1.1996,54,60
175,AB,FRcorp12,1,6,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp12.wav,1.1996,1.29,59,65
176,AB,FRcorp12,1,7,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp12.wav,1.29,1.37916,64,69
177,AB,FRcorp12,1,8,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp12.wav,1.37916,1.55,68,78
178,AB,FRcorp12,1,9,ʒ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp12.wav,1.55,1.77043,77,89
179,AB,FRcorp12,1,11,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp12.wav,2.04,2.08,102,104
180,AB,FRcorp12,1,12,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp12.wav,2.08,2.16,104,108
181,AB,FRcorp12,1,13,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp12.wav,2.16,2.22,108,112
182,AB,FRcorp12,1,14,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp12.wav,2.22,2.36,111,118
183,AB,FRcorp12,1,15,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp12.wav,2.36,2.52,117,126
184,AB,FRcorp12,1,16,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp12.wav,2.52,2.58,126,129
185,AB,FRcorp12,1,17,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp12.wav,2.58,2.76,129,138
186,AB,FRcorp13,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp13.wav,0.67,0.82,33,41
187,AB,FRcorp13,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp13.wav,0.82,1.05,41,53
188,AB,FRcorp13,1,5,t͡s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp13.wav,1.13137,1.29033,56,65
189,AB,FRcorp13,1,6,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp13.wav,1.29033,1.39007,64,70
190,AB,FRcorp13,1,7,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp13.wav,1.39007,1.46,69,73
191,AB,FRcorp13,1,8,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp13.wav,1.46,1.55,73,78
192,AB,FRcorp13,1,9,n,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp13.wav,1.55,1.73,77,87
193,AB,FRcorp13,1,11,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp13.wav,2.06,2.11,103,106
194,AB,FRcorp13,1,12,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp13.wav,2.11,2.19,105,110
195,AB,FRcorp13,1,13,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp13.wav,2.19,2.23,109,112
196,AB,FRcorp13,1,14,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp13.wav,2.23,2.39,111,120
197,AB,FRcorp13,1,15,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp13.wav,2.39,2.54,119,127
198,AB,FRcorp13,1,16,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp13.wav,2.54,2.62,127,131
199,AB,FRcorp13,1,17,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp13.wav,2.62,2.77,131,139
200,AB,FRcorp14,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp14.wav,0.58,0.7,28,35
201,AB,FRcorp14,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp14.wav,0.7,0.93,35,47
202,AB,FRcorp14,1,5,k,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp14.wav,1.04,1.09584,52,55
203,AB,FRcorp14,1,6,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp14.wav,1.09584,1.21,54,61
204,AB,FRcorp14,1,7,ʃ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp14.wav,1.21,1.41006,60,71
205,AB,FRcorp14,1,8,k,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp14.wav,1.41006,1.50285,70,76
206,AB,FRcorp14,1,9,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp14.wav,1.50285,1.65645,75,83
207,AB,FRcorp14,1,10,ʃ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp14.wav,1.65645,1.89189,82,95
208,AB,FRcorp14,1,12,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp14.wav,2.24,2.28,112,114
209,AB,FRcorp14,1,13,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp14.wav,2.28,2.36,113,118
210,AB,FRcorp14,1,14,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp14.wav,2.36,2.42,117,121
211,AB,FRcorp14,1,15,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp14.wav,2.42,2.54,121,127
212,AB,FRcorp14,1,16,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp14.wav,2.54,2.71,127,136
213,AB,FRcorp14,1,17,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp14.wav,2.71,2.77,135,139
214,AB,FRcorp14,1,18,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp14.wav,2.77,2.94,138,147
215,AB,FRcorp15,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp15.wav,0.61,0.75,30,38
216,AB,FRcorp15,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp15.wav,0.75,0.97,37,49
217,AB,FRcorp15,1,5,t͡s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp15.wav,1.0841,1.21,54,61
218,AB,FRcorp15,1,6,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp15.wav,1.21,1.31,60,66
219,AB,FRcorp15,1,7,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp15.wav,1.31,1.38541,65,70
220,AB,FRcorp15,1,8,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp15.wav,1.38541,1.49,69,75
221,AB,FRcorp15,1,9,n,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp15.wav,1.49,1.66684,74,84
222,AB,FRcorp15,1,11,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp15.wav,2.03,2.08,101,104
223,AB,FRcorp15,1,12,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp15.wav,2.08,2.16,104,108
224,AB,FRcorp15,1,13,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp15.wav,2.16,2.21,108,111
225,AB,FRcorp15,1,14,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp15.wav,2.21,2.36,110,118
226,AB,FRcorp15,1,15,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp15.wav,2.36,2.52,117,126
227,AB,FRcorp15,1,16,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp15.wav,2.52,2.58,126,129
228,AB,FRcorp15,1,17,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp15.wav,2.58,2.76,129,138
229,AB,FRcorp16,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp16.wav,0.66,0.82,33,41
230,AB,FRcorp16,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp16.wav,0.82,1.06,41,53
231,AB,FRcorp16,1,5,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp16.wav,1.23149,1.33314,61,67
232,AB,FRcorp16,1,6,y,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp16.wav,1.33314,1.45173,66,73
233,AB,FRcorp16,1,7,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp16.wav,1.45173,1.58068,72,80
234,AB,FRcorp16,1,9,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp16.wav,1.87,1.91,93,96
235,AB,FRcorp16,1,10,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp16.wav,1.91,2.0,95,100
236,AB,FRcorp16,1,11,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp16.wav,2.0,2.04,100,102
237,AB,FRcorp16,1,12,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp16.wav,2.04,2.19,102,110
238,AB,FRcorp16,1,13,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp16.wav,2.19,2.34,109,117
239,AB,FRcorp16,1,14,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp16.wav,2.34,2.41,116,121
240,AB,FRcorp16,1,15,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp16.wav,2.41,2.59,120,130
241,AB,FRcorp17,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp17.wav,0.69,0.82,34,41
242,AB,FRcorp17,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp17.wav,0.82,1.07,41,54
243,AB,FRcorp17,1,5,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp17.wav,1.24882,1.36,62,68
244,AB,FRcorp17,1,6,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp17.wav,1.36,1.45,68,73
245,AB,FRcorp17,1,7,ʃ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp17.wav,1.45,1.73,72,87
246,AB,FRcorp17,1,9,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp17.wav,1.98,2.03,99,102
247,AB,FRcorp17,1,10,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp17.wav,2.03,2.1,101,105
248,AB,FRcorp17,1,11,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp17.wav,2.1,2.15,105,108
249,AB,FRcorp17,1,12,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp17.wav,2.15,2.29,107,115
250,AB,FRcorp17,1,13,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp17.wav,2.29,2.46,114,123
251,AB,FRcorp17,1,14,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp17.wav,2.46,2.54,123,127
252,AB,FRcorp17,1,15,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp17.wav,2.54,2.71,127,136
253,AB,FRcorp18,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp18.wav,0.57,0.72,28,36
254,AB,FRcorp18,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp18.wav,0.72,0.96,36,48
255,AB,FRcorp18,1,5,ʒ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp18.wav,1.12696,1.24,56,62
256,AB,FRcorp18,1,6,ɑ̃,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp18.wav,1.24,1.49555,62,75
257,AB,FRcorp18,1,7,ʃ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp18.wav,1.49555,1.7046,74,86
258,AB,FRcorp18,1,8,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp18.wav,1.7046,1.87204,85,94
259,AB,FRcorp18,1,10,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp18.wav,2.09,2.14,104,107
260,AB,FRcorp18,1,11,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp18.wav,2.14,2.23,107,112
261,AB,FRcorp18,1,12,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp18.wav,2.23,2.27,111,114
262,AB,FRcorp18,1,13,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp18.wav,2.27,2.41,113,121
263,AB,FRcorp18,1,14,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp18.wav,2.41,2.58,120,129
264,AB,FRcorp18,1,15,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp18.wav,2.58,2.65,129,133
265,AB,FRcorp18,1,16,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp18.wav,2.65,2.8,132,140
266,AB,FRcorp19,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp19.wav,0.71,0.85,35,43
267,AB,FRcorp19,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp19.wav,0.85,1.08,42,54
268,AB,FRcorp19,1,5,p,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp19.wav,1.23,1.27,61,64
269,AB,FRcorp19,1,6,ɑ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp19.wav,1.27,1.43,63,72
270,AB,FRcorp19,1,7,s,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp19.wav,1.43,1.65,71,83
271,AB,FRcorp19,1,8,ø,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp19.wav,1.65,1.84689,82,93
272,AB,FRcorp19,1,10,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp19.wav,2.09,2.14,104,107
273,AB,FRcorp19,1,11,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp19.wav,2.14,2.21,107,111
274,AB,FRcorp19,1,12,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp19.wav,2.21,2.28,110,114
275,AB,FRcorp19,1,13,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp19.wav,2.28,2.39,113,120
276,AB,FRcorp19,1,14,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp19.wav,2.39,2.56,119,128
277,AB,FRcorp19,1,15,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp19.wav,2.56,2.63,128,132
278,AB,FRcorp19,1,16,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp19.wav,2.63,2.83,131,142
279,AB,FRcorp20,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp20.wav,0.6297,0.79,31,40
280,AB,FRcorp20,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp20.wav,0.79,1.06,39,53
281,AB,FRcorp20,1,5,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp20.wav,1.13855,1.29162,56,65
282,AB,FRcorp20,1,6,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp20.wav,1.29162,1.39,64,70
283,AB,FRcorp20,1,7,v,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp20.wav,1.39,1.45,69,73
284,AB,FRcorp20,1,8,ɑ̃,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp20.wav,1.45,1.6821,72,85
285,AB,FRcorp20,1,10,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp20.wav,2.16,2.21,108,111
286,AB,FRcorp20,1,11,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp20.wav,2.21,2.29,110,115
287,AB,FRcorp20,1,12,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp20.wav,2.29,2.34,114,117
288,AB,FRcorp20,1,13,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp20.wav,2.34,2.47,116,124
289,AB,FRcorp20,1,14,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp20.wav,2.47,2.63,123,132
290,AB,FRcorp20,1,15,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp20.wav,2.63,2.71,131,136
291,AB,FRcorp20,1,16,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp20.wav,2.71,2.93,135,147
292,AB,FRcorp21,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp21.wav,0.65,0.78,32,39
293,AB,FRcorp21,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp21.wav,0.78,1.01,39,51
294,AB,FRcorp21,1,5,j,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp21.wav,1.09787,1.24,54,62
295,AB,FRcorp21,1,6,ɛ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp21.wav,1.24,1.39,62,70
296,AB,FRcorp21,1,7,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp21.wav,1.39,1.59,69,80
297,AB,FRcorp21,1,9,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp21.wav,1.73,1.78,86,89
298,AB,FRcorp21,1,10,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp21.wav,1.78,1.85,89,93
299,AB,FRcorp21,1,11,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp21.wav,1.85,1.93,92,97
300,AB,FRcorp21,1,12,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp21.wav,1.93,2.05,96,103
301,AB,FRcorp21,1,13,f,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp21.wav,2.05,2.21,102,111
302,AB,FRcorp21,1,14,w,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp21.wav,2.21,2.28,110,114
303,AB,FRcorp21,1,15,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp21.wav,2.28,2.45,113,123
304,AB,FRcorp22,1,2,d,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp22.wav,0.64,0.77,32,39
305,AB,FRcorp22,1,3,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp22.wav,0.77,1.03,38,52
306,AB,FRcorp22,1,5,p,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp22.wav,1.19,1.23,59,62
307,AB,FRcorp22,1,6,u,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp22.wav,1.23,1.31,61,66
308,AB,FRcorp22,1,7,ʀ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp22.wav,1.31,1.45,65,73
309,AB,FRcorp22,1,8,ɡ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp22.wav,1.45,1.55467,72,78
310,AB,FRcorp22,1,9,a,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp22.wav,1.55467,1.62,77,81
311,AB,FRcorp22,1,10,b,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp22.wav,1.62,1.68,81,84
312,AB,FRcorp22,1,11,ʁ̥,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp22.wav,1.68,1.77,84,89
313,AB,FRcorp22,1,12,i,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp22.wav,1.77,1.83,88,92
314,AB,FRcorp22,1,13,j,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp22.wav,1.83,1.89446,91,95
315,AB,FRcorp22,1,14,ɛ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp22.wav,1.89446,2.01843,94,101
316,AB,FRcorp22,1,15,l,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp22.wav,2.01843,2.15,100,108
317,AB,FRcorp22,1,17,t,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp22.wav,2.36,2.4,117,120
318,AB,FRcorp22,1,18,ʁ,ru-fr_interference/2/wav_et_textgrids/FRcorp_textgrids_only/AB/ab_rus_list1_FRcorp22.wav,2.4,2.47,120,124
